data,lançamento,ag./origem,valor (R$),saldos (R$),nome_arquivo,data_base
22/02/2024,ELECTRONMANIA DE CH,9212,-34.9,,custo_2024_02.xls,01/02/2024
22/02/2024,ELECTRONMERCADO ARA,9212,-4.0,,custo_2024_02.xls,01/02/2024
22/02/2024,ELECTRONMR CHENEY C,9212,-29.0,,custo_2024_02.xls,01/02/2024
22/02/2024,ELECTRONPAG*Gueldoc,9212,-2.0,,custo_2024_02.xls,01/02/2024
22/02/2024,SDO CTA/APL AUTOMATICAS,,,4991.04,custo_2024_02.xls,01/02/2024
23/02/2024,ELECTRONBB TRANSPOR,9212,-50.0,,custo_2024_02.xls,01/02/2024
23/02/2024,ELECTRONPERTO SA,9212,-100.0,,custo_2024_02.xls,01/02/2024
23/02/2024,ELECTRONREAL BRASIL,9212,-23.0,,custo_2024_02.xls,01/02/2024
23/02/2024,ELECTRONSELMA DE SO,9212,-10.0,,custo_2024_02.xls,01/02/2024
23/02/2024,PIX QRS Gustavo Hen23/02,9014,-20.0,,custo_2024_02.xls,01/02/2024
23/02/2024,PIX TRANSF  Ricardo23/02,9129,-5.0,,custo_2024_02.xls,01/02/2024
23/02/2024,PIX TRANSF  Rogerio23/02,9127,-10.0,,custo_2024_02.xls,01/02/2024
23/02/2024,FINANC IMOBILIARIO   023,9293,-2806.62,,custo_2024_02.xls,01/02/2024
23/02/2024,REND PAGO APLIC AUT MAIS,,0.11,,custo_2024_02.xls,01/02/2024
23/02/2024,SDO CTA/APL AUTOMATICAS,,,1966.53,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONANTONIO CHI,9212,-40.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONCALDOS MANA,9212,-20.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONDISTRIBUIDO,9212,-20.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONPAG*CarlosD,9212,-8.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONPAG*Cassioa,9212,-12.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONPAG*GlendaD,9212,-10.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONPAG*LUCASVI,9212,-20.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONPAG*OrielPe,9212,-45.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONPAG*Robinso,9212,-30.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONPAG*Rodrigo,9212,-35.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONPAG*SANDROC,9212,-12.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONPG *TON FEI,9212,-30.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONREAL BRASIL,9212,-21.0,,custo_2024_02.xls,01/02/2024
26/02/2024,ELECTRONREAL BRASIL,9212,-2.0,,custo_2024_02.xls,01/02/2024
26/02/2024,PIX QRS JOSE SEVERI25/02,9028,-6.0,,custo_2024_02.xls,01/02/2024
26/02/2024,PIX QRS PORTOSEG SA24/02,9925,-166.95,,custo_2024_02.xls,01/02/2024
26/02/2024,PIX TRANSF  IMW 3 R24/02,9773,-24.0,,custo_2024_02.xls,01/02/2024
26/02/2024,PIX TRANSF  NIRLEY 24/02,9121,-25.0,,custo_2024_02.xls,01/02/2024
26/02/2024,PIX TRANSF  MICHELL26/02,9779,376.18,,custo_2024_02.xls,01/02/2024
26/02/2024,DA  COMGAS 51448254,9293,-206.42,,custo_2024_02.xls,01/02/2024
26/02/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_02.xls,01/02/2024
26/02/2024,SDO CTA/APL AUTOMATICAS,,,1609.35,custo_2024_02.xls,01/02/2024
27/02/2024,MOBILEPAG TIT BANCO 001,9129,-376.18,,custo_2024_02.xls,01/02/2024
27/02/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_02.xls,01/02/2024
27/02/2024,SDO CTA/APL AUTOMATICAS,,,1233.18,custo_2024_02.xls,01/02/2024
28/02/2024,SDO CTA/APL AUTOMATICAS,,,1233.18,custo_2024_02.xls,01/02/2024
29/02/2024,ELECTRONMP*MIXACESS,9212,-20.0,,custo_2024_02.xls,01/02/2024
29/02/2024,ELECTRONNUTRINOVA K,9212,-11.0,,custo_2024_02.xls,01/02/2024
29/02/2024,SDO CTA/APL AUTOMATICAS,,,1202.18,custo_2024_02.xls,01/02/2024
29/02/2024,SALDO DO DIA,,,1.0,custo_2024_02.xls,01/02/2024
29/02/2024,SALDO ANTERIOR,,,1.0,custo_2024_03.xls,01/03/2024
01/03/2024,PIX QRS Tuna Pagame01/03,9953,-33.99,,custo_2024_03.xls,01/03/2024
01/03/2024,SABESP      3082129325,9293,-241.3,,custo_2024_03.xls,01/03/2024
01/03/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_03.xls,01/03/2024
01/03/2024,SDO CTA/APL AUTOMATICAS,,,926.9,custo_2024_03.xls,01/03/2024
04/03/2024,ELECTRONCENTRO AUTO,9212,-50.0,,custo_2024_03.xls,01/03/2024
04/03/2024,ELECTRONCENTRO AUTO,9212,-100.0,,custo_2024_03.xls,01/03/2024
04/03/2024,ELECTRONTOTAL ECONO,9212,-15.0,,custo_2024_03.xls,01/03/2024
04/03/2024,PIX QRS CANTINA ERI03/03,9136,-2.0,,custo_2024_03.xls,01/03/2024
04/03/2024,PIX QRS LRS - PIZZA03/03,9327,-50.0,,custo_2024_03.xls,01/03/2024
04/03/2024,PIX TRANSF  EDMILSO04/03,9925,-10.0,,custo_2024_03.xls,01/03/2024
04/03/2024,PIX TRANSF  ELIZABE03/03,9327,-1400.0,,custo_2024_03.xls,01/03/2024
04/03/2024,PIX TRANSF  IMW 3 R03/03,9029,-100.0,,custo_2024_03.xls,01/03/2024
04/03/2024,PIX TRANSF  IMW 3 R03/03,9953,-24.0,,custo_2024_03.xls,01/03/2024
04/03/2024,TAR PACOTE ITAU   FEV/24,9293,-92.5,,custo_2024_03.xls,01/03/2024
04/03/2024,REND PAGO APLIC AUT MAIS,,0.05,,custo_2024_03.xls,01/03/2024
04/03/2024,SALDO DO DIA,,,-916.55,custo_2024_03.xls,01/03/2024
05/03/2024,PIX TRANSF  Joadson05/03,9953,-50.0,,custo_2024_03.xls,01/03/2024
05/03/2024,PAGTO EM CONTA CORRENTE,1268,2900.22,,custo_2024_03.xls,01/03/2024
05/03/2024,PAGTO SALARIO,1268,2572.14,,custo_2024_03.xls,01/03/2024
05/03/2024,DA  CLARO MOVEL 46827990,9293,-54.1,,custo_2024_03.xls,01/03/2024
05/03/2024,SDO CTA/APL AUTOMATICAS,,,4451.71,custo_2024_03.xls,01/03/2024
06/03/2024,ELECTRONTK SABRINA,9212,-79.98,,custo_2024_03.xls,01/03/2024
06/03/2024,SDO CTA/APL AUTOMATICAS,,,4371.73,custo_2024_03.xls,01/03/2024
07/03/2024,SDO CTA/APL AUTOMATICAS,,,4371.73,custo_2024_03.xls,01/03/2024
08/03/2024,ELECTRONABALA CN,9212,-57.71,,custo_2024_03.xls,01/03/2024
08/03/2024,ELECTRONATELIER JUN,9212,-200.0,,custo_2024_03.xls,01/03/2024
08/03/2024,ELECTRONCHIQUINHO S,9212,-10.0,,custo_2024_03.xls,01/03/2024
08/03/2024,ELECTRONMALURA ALIM,9212,-63.8,,custo_2024_03.xls,01/03/2024
08/03/2024,ELECTRONREAL BRASIL,9212,-7.0,,custo_2024_03.xls,01/03/2024
08/03/2024,MOBILEPAG TIT BANCO 237,9128,-687.15,,custo_2024_03.xls,01/03/2024
08/03/2024,PIX QRS CEA PAY08/03,9127,-187.25,,custo_2024_03.xls,01/03/2024
08/03/2024,PIX TRANSF  erlonds08/03,9129,-30.0,,custo_2024_03.xls,01/03/2024
08/03/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_03.xls,01/03/2024
08/03/2024,SDO CTA/APL AUTOMATICAS,,,3128.83,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONACEROLA E A,9212,-84.0,,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONAUTO POSTO,9212,-60.9,,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONAUTOPISTA F,9212,-2.9,,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONAUTOPISTA F,9212,-2.9,,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONCENTRO AUTO,9212,-21.92,,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONDROGARIA SA,9212,-39.39,,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONFUMIKO KOSE,9212,-140.0,,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONLOJAS AMERI,9212,-26.47,,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONPONTO DA ES,9212,-32.0,,custo_2024_03.xls,01/03/2024
11/03/2024,ELECTRONRS AVILA,9212,-110.04,,custo_2024_03.xls,01/03/2024
11/03/2024,PIX TRANSF  IMW 3 R10/03,9121,-24.0,,custo_2024_03.xls,01/03/2024
11/03/2024,PIX TRANSF  REAL BR11/03,9779,-130.0,,custo_2024_03.xls,01/03/2024
11/03/2024,PIX TRANSF  THAYNA 10/03,9128,-100.0,,custo_2024_03.xls,01/03/2024
11/03/2024,SEGURO CARTAO,9293,-7.89,,custo_2024_03.xls,01/03/2024
11/03/2024,SDO CTA/APL AUTOMATICAS,,,2346.42,custo_2024_03.xls,01/03/2024
12/03/2024,ELECTRONBAR DO ALEM,9212,-31.9,,custo_2024_03.xls,01/03/2024
12/03/2024,ELECTRONPAG*Gueldoc,9212,-22.5,,custo_2024_03.xls,01/03/2024
12/03/2024,ELECTRONRESTAURANTE,9212,-12.95,,custo_2024_03.xls,01/03/2024
12/03/2024,ELECTRONSHOPPING IG,9212,-5.9,,custo_2024_03.xls,01/03/2024
12/03/2024,SDO CTA/APL AUTOMATICAS,,,2273.17,custo_2024_03.xls,01/03/2024
13/03/2024,ELECTRONATACADAO 06,9212,-486.11,,custo_2024_03.xls,01/03/2024
13/03/2024,ELECTRONPERTO SA,9212,-100.0,,custo_2024_03.xls,01/03/2024
13/03/2024,ELECTRONRS AVILA,9212,-7.99,,custo_2024_03.xls,01/03/2024
13/03/2024,ELECTRONUNIDAS LOCA,9212,-252.13,,custo_2024_03.xls,01/03/2024
13/03/2024,PIX TRANSF  DORALIC13/03,9123,-200.0,,custo_2024_03.xls,01/03/2024
13/03/2024,PIX TRANSF  Erinald13/03,9136,-10.0,,custo_2024_03.xls,01/03/2024
13/03/2024,PIX TRANSF  Matheus13/03,9925,250.0,,custo_2024_03.xls,01/03/2024
13/03/2024,PIX TRANSF  MICHELL13/03,9132,200.0,,custo_2024_03.xls,01/03/2024
13/03/2024,DEB AUTOR UNICEF,9293,-85.0,,custo_2024_03.xls,01/03/2024
13/03/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_03.xls,01/03/2024
13/03/2024,SDO CTA/APL AUTOMATICAS,,,1581.95,custo_2024_03.xls,01/03/2024
14/03/2024,ELECTRONDROGARIA SA,9212,-7.13,,custo_2024_03.xls,01/03/2024
14/03/2024,ELECTRONPOSTO 4 IRM,9212,-123.75,,custo_2024_03.xls,01/03/2024
14/03/2024,PIX QRS ADELY SILVA14/03,9925,-60.0,,custo_2024_03.xls,01/03/2024
14/03/2024,PIX QRS 52386368 SE14/03,9127,-23.22,,custo_2024_03.xls,01/03/2024
14/03/2024,PIX TRANSF  JESSICA14/03,9130,-174.0,,custo_2024_03.xls,01/03/2024
14/03/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_03.xls,01/03/2024
14/03/2024,SDO CTA/APL AUTOMATICAS,,,1193.86,custo_2024_03.xls,01/03/2024
15/03/2024,ELECTRONASSAI ATACA,9212,-588.41,,custo_2024_03.xls,01/03/2024
15/03/2024,ELECTRONFORTE FARMA,9212,-17.99,,custo_2024_03.xls,01/03/2024
15/03/2024,ELECTRONMP*MARIA,9212,-17.0,,custo_2024_03.xls,01/03/2024
15/03/2024,PAGTO EM CONTA CORRENTE,1268,4115.42,,custo_2024_03.xls,01/03/2024
15/03/2024,DA  CLARO MOVEL 66459258,9293,-149.9,,custo_2024_03.xls,01/03/2024
15/03/2024,SDO CTA/APL AUTOMATICAS,,,4535.98,custo_2024_03.xls,01/03/2024
18/03/2024,INT IPVA-SPHOH6396PARC03,4175,-255.03,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONALUGUEL LOC,9212,-183.32,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONAUTO POSTO,9212,-83.67,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONCAROL SORVE,9212,-21.99,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONGRAAL TRES,9212,-100.0,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONKNL SORVETE,9212,-40.0,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONMP*FOTOGRAF,9212,-30.0,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONNEW MANIA C,9212,-144.23,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONPAG*CarlaFe,9212,-60.0,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONPAG*ErikaCr,9212,-33.0,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONPAG*Gelsonb,9212,-35.0,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONPAG*Karolyn,9212,-93.0,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONPAG*Padaria,9212,-30.0,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONPORTAL DAS,9212,-133.81,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONRODOSNACK I,9212,-72.7,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONRS AVILA,9212,-126.94,,custo_2024_03.xls,01/03/2024
18/03/2024,ELECTRONSUPERMERC P,9212,-40.21,,custo_2024_03.xls,01/03/2024
18/03/2024,PIX QRS PATRICIA SI17/03,9327,-40.0,,custo_2024_03.xls,01/03/2024
18/03/2024,PIX QRS PATRICIA SI17/03,9953,-8.0,,custo_2024_03.xls,01/03/2024
18/03/2024,PIX TRANSF  ELIZABE18/03,9131,-1400.0,,custo_2024_03.xls,01/03/2024
18/03/2024,PIX TRANSF  JULIANE18/03,9122,-40.0,,custo_2024_03.xls,01/03/2024
18/03/2024,PIX TRANSF  KAUA CU16/03,9925,-30.0,,custo_2024_03.xls,01/03/2024
18/03/2024,PIX TRANSF  NAYANA 17/03,9128,-100.0,,custo_2024_03.xls,01/03/2024
18/03/2024,PIX TRANSF  Rogerio16/03,9122,-10.0,,custo_2024_03.xls,01/03/2024
18/03/2024,PIX TRANSF  RICARDO17/03,9121,-70.0,,custo_2024_03.xls,01/03/2024
18/03/2024,PIX TRANSF  SEVERIN17/03,9327,-15.0,,custo_2024_03.xls,01/03/2024
18/03/2024,DA  ELETROPAULO 11701161,9293,-140.97,,custo_2024_03.xls,01/03/2024
18/03/2024,REND PAGO APLIC AUT MAIS,,0.03,,custo_2024_03.xls,01/03/2024
18/03/2024,SDO CTA/APL AUTOMATICAS,,,1199.14,custo_2024_03.xls,01/03/2024
19/03/2024,ELECTRONBB TRANSPOR,9212,-50.0,,custo_2024_03.xls,01/03/2024
19/03/2024,SDO CTA/APL AUTOMATICAS,,,1149.14,custo_2024_03.xls,01/03/2024
20/03/2024,ELECTRONPOSTO SERVC,9212,-30.0,,custo_2024_03.xls,01/03/2024
20/03/2024,ELECTRONRS AVILA,9212,-115.52,,custo_2024_03.xls,01/03/2024
20/03/2024,DA  NET SERVICOS 5680788,9293,-225.59,,custo_2024_03.xls,01/03/2024
20/03/2024,SDO CTA/APL AUTOMATICAS,,,778.03,custo_2024_03.xls,01/03/2024
21/03/2024,ELECTRONLANCHONETE,9212,-26.0,,custo_2024_03.xls,01/03/2024
21/03/2024,ELECTRONRS AVILA,9212,-64.78,,custo_2024_03.xls,01/03/2024
21/03/2024,DA  COMGAS 51448254,9293,-218.33,,custo_2024_03.xls,01/03/2024
21/03/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_03.xls,01/03/2024
21/03/2024,SDO CTA/APL AUTOMATICAS,,,468.93,custo_2024_03.xls,01/03/2024
22/03/2024,PIX TRANSF  Erinald22/03,9026,-10.0,,custo_2024_03.xls,01/03/2024
22/03/2024,PIX TRANSF  MICHELL22/03,9126,650.0,,custo_2024_03.xls,01/03/2024
22/03/2024,SDO CTA/APL AUTOMATICAS,,,1108.93,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONBacio di La,9212,-24.95,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONGALPAO GAUC,9212,-10.86,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONLUIZ ANTONI,9212,-47.0,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONMP*ORIEL,9212,-45.0,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONOGGI SORVET,9212,-52.98,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONPADARIA DEL,9212,-52.39,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONPAG*Pkf,9212,-35.0,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONPAG*Robinso,9212,-45.0,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONPAG*Rosilen,9212,-13.0,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONPG *TON CAS,9212,-12.0,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONPG *TON FEI,9212,-20.0,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONPOSTO SERVC,9212,-50.0,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONRS AVILA,9212,-19.28,,custo_2024_03.xls,01/03/2024
25/03/2024,ELECTRONVERA CLEMEN,9212,-12.0,,custo_2024_03.xls,01/03/2024
25/03/2024,PIX TRANSF  ANDRE N23/03,9130,-50.0,,custo_2024_03.xls,01/03/2024
25/03/2024,PIX TRANSF  IMW 3 R24/03,9014,-100.0,,custo_2024_03.xls,01/03/2024
25/03/2024,FINANC IMOBILIARIO   024,9293,-2802.42,,custo_2024_03.xls,01/03/2024
25/03/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_03.xls,01/03/2024
25/03/2024,SALDO DO DIA,,,-2282.94,custo_2024_03.xls,01/03/2024
26/03/2024,PIX QRS MOBIAUTO ED26/03,9132,-99.0,,custo_2024_03.xls,01/03/2024
26/03/2024,SALDO DO DIA,,,-2381.94,custo_2024_03.xls,01/03/2024
27/03/2024,PIX TRANSF  Erinald27/03,9779,-10.0,,custo_2024_03.xls,01/03/2024
31/03/2024,SALDO DO DIA,,,-2391.94,custo_2024_03.xls,01/03/2024
27/03/2024,SALDO ANTERIOR,,,-2391.94,custo_2024_04.xls,01/04/2024
01/04/2024,ELECTRONDROGARIA PR,9212,-64.24,,custo_2024_04.xls,01/04/2024
01/04/2024,ELECTRONGAGUINHO,9212,-9.75,,custo_2024_04.xls,01/04/2024
01/04/2024,ELECTRONMAGAZINE DO,9212,-18.0,,custo_2024_04.xls,01/04/2024
01/04/2024,ELECTRONPCA N MUNDO,9212,-8.19,,custo_2024_04.xls,01/04/2024
01/04/2024,PIX TRANSF  Matheus30/03,9130,150.0,,custo_2024_04.xls,01/04/2024
01/04/2024,SABESP      3082129325,9293,-193.57,,custo_2024_04.xls,01/04/2024
01/04/2024,SALDO DO DIA,,,-2535.69,custo_2024_04.xls,01/04/2024
02/04/2024,IOF,,-13.99,,custo_2024_04.xls,01/04/2024
02/04/2024,TBI 9293.22915-0,9028,-18000.0,,custo_2024_04.xls,01/04/2024
02/04/2024,ELECTRONCARTORIO DE,9212,-42.14,,custo_2024_04.xls,01/04/2024
02/04/2024,ELECTRONCARTORIO DE,9212,-17.1,,custo_2024_04.xls,01/04/2024
02/04/2024,ELECTRONPORTEIRA DO,9212,-4.0,,custo_2024_04.xls,01/04/2024
02/04/2024,PIX QRS ANDRE NASCI02/04,9925,-500.0,,custo_2024_04.xls,01/04/2024
02/04/2024,PIX TRANSF  ANDRE N02/04,9136,-500.0,,custo_2024_04.xls,01/04/2024
02/04/2024,TBI 9293.22915-0/500,4175,5000.0,,custo_2024_04.xls,01/04/2024
02/04/2024,SISPAG PIX  INSTACARRO S,9124,18090.67,,custo_2024_04.xls,01/04/2024
02/04/2024,TAR PACOTE ITAU   MAR/24,9293,-92.5,,custo_2024_04.xls,01/04/2024
02/04/2024,SDO CTA/APL AUTOMATICAS,,,1385.25,custo_2024_04.xls,01/04/2024
03/04/2024,PIX TRANSF  EDMILSO03/04,9131,-20.0,,custo_2024_04.xls,01/04/2024
03/04/2024,SDO CTA/APL AUTOMATICAS,,,1365.25,custo_2024_04.xls,01/04/2024
04/04/2024,ELECTRONBAR DO ALEM,9212,-36.8,,custo_2024_04.xls,01/04/2024
04/04/2024,ELECTRONCAFE NA MED,9212,-16.0,,custo_2024_04.xls,01/04/2024
04/04/2024,ELECTRONEMPORIO DO,9212,-29.98,,custo_2024_04.xls,01/04/2024
04/04/2024,ELECTRONKALUNGA IGU,9212,-33.9,,custo_2024_04.xls,01/04/2024
04/04/2024,ELECTRONSHOPPING IG,9212,-5.9,,custo_2024_04.xls,01/04/2024
04/04/2024,PIX QRS PORTOSEG SA04/04,9129,-183.44,,custo_2024_04.xls,01/04/2024
04/04/2024,PIX TRANSF  IMW 3 R04/04,9028,-100.0,,custo_2024_04.xls,01/04/2024
04/04/2024,PIX TRANSF  NAYANA 04/04,9014,220.0,,custo_2024_04.xls,01/04/2024
04/04/2024,SDO CTA/APL AUTOMATICAS,,,1179.23,custo_2024_04.xls,01/04/2024
05/04/2024,ELECTRONMERLO'S PIZ,9212,-37.0,,custo_2024_04.xls,01/04/2024
05/04/2024,ELECTRONRESTAURANTE,9212,-18.0,,custo_2024_04.xls,01/04/2024
05/04/2024,PIX QRS Tuna Pagame05/04,9026,-87.79,,custo_2024_04.xls,01/04/2024
05/04/2024,PIX TRANSF  Joadson05/04,9953,-50.0,,custo_2024_04.xls,01/04/2024
05/04/2024,PAGTO EM CONTA CORRENTE,1268,2900.22,,custo_2024_04.xls,01/04/2024
05/04/2024,DA  CLARO MOVEL 46827990,9293,-54.1,,custo_2024_04.xls,01/04/2024
05/04/2024,SDO CTA/APL AUTOMATICAS,,,3832.56,custo_2024_04.xls,01/04/2024
08/04/2024,SAQUE 24H 964270369,9136,-20.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONCINEMARK TA,9212,-23.9,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONCINEMARK TA,9212,-129.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONCINEMARK TA,9212,-16.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONCINEMARK TA,9212,-23.9,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONFRIGOMUNDO,9212,-46.56,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONORIEL PEREI,9212,-50.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPAG*Barraca,9212,-6.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPAG*Luciana,9212,-7.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPAG*OrielPe,9212,-8.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPAG*Robinso,9212,-30.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPAG*Robsonr,9212,-5.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPAG*Rosilen,9212,-17.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPAG*SANDROC,9212,-5.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPAG*ThiemiC,9212,-17.5,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPG *TON CAS,9212,-12.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONPG *TON FEI,9212,-27.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONREAL BRASIL,9212,-23.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONRS AVILA,9212,-40.05,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONRS AVILA,9212,-96.48,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONVERA CLEMEN,9212,-15.0,,custo_2024_04.xls,01/04/2024
08/04/2024,ELECTRONWALQUIRIA C,9212,-44.85,,custo_2024_04.xls,01/04/2024
08/04/2024,PIX TRANSF  EMBRYO 08/04,9136,-150.0,,custo_2024_04.xls,01/04/2024
08/04/2024,PIX TRANSF  REAL BR07/04,9327,-380.0,,custo_2024_04.xls,01/04/2024
08/04/2024,SDO CTA/APL AUTOMATICAS,,,2639.32,custo_2024_04.xls,01/04/2024
09/04/2024,MOBILEPAG TIT BANCO 237,9127,-687.15,,custo_2024_04.xls,01/04/2024
09/04/2024,PIX TRANSF  HENRIQU09/04,9129,-30.0,,custo_2024_04.xls,01/04/2024
09/04/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_04.xls,01/04/2024
09/04/2024,SDO CTA/APL AUTOMATICAS,,,1922.18,custo_2024_04.xls,01/04/2024
10/04/2024,ELECTRONPANETTERIA,9212,-15.5,,custo_2024_04.xls,01/04/2024
10/04/2024,PIX TRANSF  Erinald10/04,9130,-5.0,,custo_2024_04.xls,01/04/2024
10/04/2024,PIX TRANSF  EDMILSO10/04,9029,-20.0,,custo_2024_04.xls,01/04/2024
10/04/2024,SEGURO CARTAO,9293,-8.18,,custo_2024_04.xls,01/04/2024
10/04/2024,SDO CTA/APL AUTOMATICAS,,,1873.5,custo_2024_04.xls,01/04/2024
11/04/2024,ELECTRONPAG*LaysRos,9212,-30.0,,custo_2024_04.xls,01/04/2024
11/04/2024,ELECTRONQUITANDA E,9212,-24.0,,custo_2024_04.xls,01/04/2024
11/04/2024,PIX TRANSF  IMW 3 R11/04,9014,-50.0,,custo_2024_04.xls,01/04/2024
11/04/2024,SDO CTA/APL AUTOMATICAS,,,1769.5,custo_2024_04.xls,01/04/2024
12/04/2024,ELECTRONASL BANCA,9212,-9.0,,custo_2024_04.xls,01/04/2024
12/04/2024,ELECTRONBB TRANSPOR,9212,-50.0,,custo_2024_04.xls,01/04/2024
12/04/2024,ELECTRONKIBUTS,9212,-15.0,,custo_2024_04.xls,01/04/2024
12/04/2024,ELECTRONREAL BRASIL,9212,-18.0,,custo_2024_04.xls,01/04/2024
12/04/2024,SDO CTA/APL AUTOMATICAS,,,1677.5,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONANTONIO CHI,9212,-20.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONBANANAS ANA,9212,-15.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONNM PIZZARIA,9212,-32.9,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONORIEL PEREI,9212,-60.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONPAES E DOCE,9212,-16.41,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONPAES E DOCE,9212,-9.9,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONPAG*CarlosD,9212,-13.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONPAG*MariaDo,9212,-6.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONPAG*Robinso,9212,-30.0,,custo_2024_04.xls,01/04/2024
15/04/2024,ELECTRONPAG*Rosilen,9212,-21.0,,custo_2024_04.xls,01/04/2024
